occurred_at;prev_commit;conflict_id;conflict_type;config_types;link;changed_artifact;changed_option;cmd;rating ;notes
ab6788e87cdecbbf3ae86a9156c616c3804bfb73;ae95ab5760abd5581917d57bc0ff89fc25db8630;893b94d999c1c8974f29dbd4e0f242ff;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::package.json::::version::::version:1.0.0 <-> element::::packages/button/package.json::::version::::version:1.0.0;package.json;element::::package.json::::version(location: 3);git show ab6788e87cdecbbf3ae86a9156c616c3804bfb73 -- package.json;yes;file version changed
fbf1025a58e53e126a6de08ef8ecda532c0fed5d;7c5ff66818c5af4feec71121e18ece5d21682307;7949cc31e2c133c261b955a19f98b7e3;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::package.json::::version::::version:2.3.4 <-> element::::packages/theme-chalk/package.json::::version::::version:2.3.4;packages/theme-chalk/package.json;element::::packages/theme-chalk/package.json::::version(location: 3);git show fbf1025a58e53e126a6de08ef8ecda532c0fed5d -- packages/theme-chalk/package.json;yes;file version changed
79e3c3281040410fcc0481838f2c2b0d59533f04;0d32674ae4bebb5e42447a7c5daf918e4d90fecc;661a6fd4af98365fc97ac2e469bd49f9;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::package.json::::version::::version:2.4.1 <-> element::::packages/theme-chalk/package.json::::version::::version:2.4.1;package.json;element::::package.json::::version(location: 3);git show 79e3c3281040410fcc0481838f2c2b0d59533f04 -- package.json;yes;file version changed
616512242b03ed8c6f20fb2840adb2b7b1b23c6e;66b58c4a07354f680e5a81ee613a21cb70e43e41;3be412b2c5d4971f6f1e0eb2dd128b26;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::package.json::::version::::version:2.4.8 <-> element::::packages/theme-chalk/package.json::::version::::version:2.4.8;packages/theme-chalk/package.json;element::::packages/theme-chalk/package.json::::version(location: 3);git show 616512242b03ed8c6f20fb2840adb2b7b1b23c6e -- packages/theme-chalk/package.json;yes;file version changed
3c1d7622c984cca292a29a79b83da00de3164796;e533a403629928e07ef4349d3a952ec76758ae07;1fb82866c248882ca5558bd5b47e3307;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::package.json::::version::::version:2.3.7 <-> element::::packages/theme-chalk/package.json::::version::::version:2.3.7;packages/theme-chalk/package.json;element::::packages/theme-chalk/package.json::::version(location: 3);git show 3c1d7622c984cca292a29a79b83da00de3164796 -- packages/theme-chalk/package.json;yes;file version changed
f0532d3490ff1342855821674cd58d4f161bc6f7;5147837f93c1f37aafcbc7a33563ec513072850f;8b58a8fa5bbbe91a4e90d82050d5b651;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::package.json::::version::::version:2.0.7 <-> element::::packages/theme-chalk/package.json::::version::::version:2.0.7;packages/theme-chalk/package.json;element::::packages/theme-chalk/package.json::::version(location: 3);git show f0532d3490ff1342855821674cd58d4f161bc6f7 -- packages/theme-chalk/package.json;yes;file version changed
f6c8a480e92f1b75fdd850503029d645f318feb7;c801aa729e1162f1c40305c350131887b5a9ab3b;2c05ac1041f031f13a87d80e93d94a04;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::package.json::::version::::version:1.1.4 <-> element::::packages/theme-default/package.json::::version::::version:1.1.4;packages/theme-default/package.json;element::::packages/theme-default/package.json::::version(location: 3);git show f6c8a480e92f1b75fdd850503029d645f318feb7 -- packages/theme-default/package.json;yes;file version changed
e1801b2b497d888a7b2d19760ce5bd13ac13d309;c0296f9a80e4be5c1f3a94af8788e34e7cfd14e6;a8919d7b7669c00e53129d84631e1223;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::package.json::::devDependencies::::gulp::::gulp:^3.9.1 <-> element::::packages/theme-chalk/package.json::::devDependencies::::gulp::::gulp:^3.9.1;package.json;element::::package.json::::devDependencies::::gulp(location: 100);git show e1801b2b497d888a7b2d19760ce5bd13ac13d309 -- package.json;yes;library version changed
8e316ccf304c3cdf2d51eb9ce17d78c41a81f067;dc95c0ce5bb9d7fa4181af632e2f17be04c4aad3;86c6660b31d8f8be98684a57074adcca;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::package.json::::version::::version:1.3.4 <-> element::::packages/theme-default/package.json::::version::::version:1.3.4;packages/theme-default/package.json;element::::packages/theme-default/package.json::::version(location: 3);git show 8e316ccf304c3cdf2d51eb9ce17d78c41a81f067 -- packages/theme-default/package.json;yes;file version changed
3064b9dc2b9dceec49e1bac8bded40a2856a7afe;8792e30643f7cb348a8f33abfb65fa3c9a1bdb64;70d86edf2156c1b6034519be05f70377;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::package.json::::version::::version:2.3.9 <-> element::::packages/theme-chalk/package.json::::version::::version:2.3.9;package.json;element::::package.json::::version(location: 3);git show 3064b9dc2b9dceec49e1bac8bded40a2856a7afe -- package.json;yes;file version changed
76e3091fbeed5e3a4ff429ebb7cd1786dd76b06c;a69562de1a2db81c88dbabaae64d598b5a3ed7a2;f14596b204d1767e1baaf5446ff0c7a5;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::package.json::::version::::version:1.3.6 <-> element::::packages/theme-default/package.json::::version::::version:1.3.6;packages/theme-default/package.json;element::::packages/theme-default/package.json::::version(location: 3);git show 76e3091fbeed5e3a4ff429ebb7cd1786dd76b06c -- packages/theme-default/package.json;yes;file version changed
a87ebefed8a0c8607cddfde28fc48138feff8963;b8bf4ba5629ff8fa6c3c40474dcf141f064df5d9;c7b9c7db9cdb6b0c41ba8d4af3365063;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::package.json::::version::::version:1.2.9 <-> element::::packages/theme-default/package.json::::version::::version:1.2.9;packages/theme-default/package.json;element::::packages/theme-default/package.json::::version(location: 3);git show a87ebefed8a0c8607cddfde28fc48138feff8963 -- packages/theme-default/package.json;yes;file version changed
60bff6c5bc258a41d9839e1858179540298d47ef;35b111d29047f9702e50692227b769cd8d0df09a;21503030311441d5f78e688339a4256f;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::package.json::::version::::version:1.3.3 <-> element::::packages/theme-default/package.json::::version::::version:1.3.3;packages/theme-default/package.json;element::::packages/theme-default/package.json::::version(location: 3);git show 60bff6c5bc258a41d9839e1858179540298d47ef -- packages/theme-default/package.json;yes;file version changed
6fb3e96fac66f761d9e6551005ececdb2a178d45;0a011fe550c11af66a3ff6f08e0487a3cea00362;b9008dcc063aec41973a5ca61485d43b;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::package.json::::version::::version:2.3.0 <-> element::::packages/theme-chalk/package.json::::version::::version:2.3.0;packages/theme-chalk/package.json;element::::packages/theme-chalk/package.json::::version(location: 3);git show 6fb3e96fac66f761d9e6551005ececdb2a178d45 -- packages/theme-chalk/package.json;yes;file version changed
13e39dc5b7343905af4bed6dd14232fba301a404;46e392f6164683a6acd8d6fa30e202dac36dfb3c;eabd2f4334fc2831894ffc5de9abce99;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::package.json::::version::::version:2.4.5 <-> element::::packages/theme-chalk/package.json::::version::::version:2.4.5;packages/theme-chalk/package.json;element::::packages/theme-chalk/package.json::::version(location: 3);git show 13e39dc5b7343905af4bed6dd14232fba301a404 -- packages/theme-chalk/package.json;yes;file version changed
b22d2beec6ea020ae95e52a435219273e7ac6e8e;62103a43a28894e6d7f6efce7cacff1bb59b5313;f188a0a7f1049f68e3128b81cd1dcf92;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::package.json::::version::::version:2.8.2 <-> element::::packages/theme-chalk/package.json::::version::::version:2.8.2;packages/theme-chalk/package.json;element::::packages/theme-chalk/package.json::::version(location: 3);git show b22d2beec6ea020ae95e52a435219273e7ac6e8e -- packages/theme-chalk/package.json;yes;file version changed
597d317e0c820d069d6611385ad38bc57e975670;f710277aaa60ec35e6d5c2c2896a9f3480383e5d;fa3e1ff21968016461a2db5b9f3b86fc;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::package.json::::version::::version:2.3.3 <-> element::::packages/theme-chalk/package.json::::version::::version:2.3.3;packages/theme-chalk/package.json;element::::packages/theme-chalk/package.json::::version(location: 3);git show 597d317e0c820d069d6611385ad38bc57e975670 -- packages/theme-chalk/package.json;yes;file version changed
aa524a9dbcb6778a0ad92ae65fcaa254e767681c;1678c0d25f99ecd2fefe7426db6f95cc08f39704;e125d35e4eb4edf7e93c0b3763c5a484;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::package.json::::version::::version:2.5.0 <-> element::::packages/theme-chalk/package.json::::version::::version:2.5.0;package.json;element::::package.json::::version(location: 3);git show aa524a9dbcb6778a0ad92ae65fcaa254e767681c -- package.json;yes;file version changed
eae25ee66482d784b31ac895fdae08b9a17b3ba4;8bc5ddd1f7d54265ad0cc215c0cce006c6d10f01;5e46cab9eb479888e1a562f582fd9008;ModifiedOptionConflict;ConfigType.VERSION_NUMBER<->ConfigType.VERSION_NUMBER;element::::packages/date-picker/package.json::::version::::version:1.0.0 <-> element::::packages/loading/package.json::::version::::version:1.0.0;packages/date-picker/package.json;element::::packages/date-picker/package.json::::version(location: 3);git show eae25ee66482d784b31ac895fdae08b9a17b3ba4 -- packages/date-picker/package.json;yes;file version changed
